customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score
11645,8,1,77.39,3,1,2,312,6
11650,2,1,104.95,5,1,2,512,8
11651,3,1,201.52,5,1,3,513,9
11653,10,1,118.98,1,1,2,112,4
11654,9,1,188.54,2,1,3,213,6
11657,3,1,4.68,5,1,1,511,7
11659,2,1,71.1,5,1,2,512,8
11666,8,1,165.31,3,1,3,313,7
11671,3,2,655.9,5,4,5,545,14
11672,6,1,426.31,3,1,5,315,9
11673,4,1,6.63,4,1,1,411,6
11674,5,1,148.01,4,1,3,413,8
11679,3,2,151.57999999999998,5,4,3,543,12
11681,5,1,21.77,4,1,1,411,6
11690,5,1,82.43,4,1,2,412,7
11692,5,2,462.55,4,4,5,445,13
11694,5,1,21.47,4,1,1,411,6
11700,2,2,321.07,5,4,4,544,13
11708,8,1,54.85,3,1,1,311,5
11709,3,1,413.76,5,1,4,514,10
11712,3,1,71.79,5,1,2,512,8
11714,10,1,338.4,1,1,4,114,6
11718,11,1,25.85,1,1,1,111,3
11722,3,2,138.57999999999998,5,4,3,543,12
11731,6,2,207.4,3,4,3,343,10
11732,3,1,131.16,5,1,3,513,9
11737,5,1,147.36,4,1,3,413,8
11739,2,1,172.27,5,1,3,513,9
11744,10,1,229.94,1,1,3,113,5
11745,6,1,29.33,3,1,1,311,5
11746,8,2,670.31,3,4,5,345,12
11747,8,1,638.95,3,1,5,315,9
11749,7,2,573.63,3,4,5,345,12
11751,2,1,356.95,5,1,4,514,10
11752,5,1,182.1,4,1,3,413,8
11753,3,1,482.22,5,1,5,515,11
11755,10,1,8.77,1,1,1,111,3
11757,8,1,504.6,3,1,5,315,9
11758,10,1,112.72,1,1,2,112,4
11759,4,2,244.69,4,4,4,444,12
11772,10,1,183.73,1,1,3,113,5
11773,3,2,361.36,5,4,4,544,13
11775,8,2,561.0,3,4,5,345,12
11776,8,2,441.38,3,4,5,345,12
11780,2,1,45.44,5,1,1,511,7
11783,9,1,75.72,2,1,2,212,5
11784,3,1,775.27,5,1,5,515,11
11785,3,1,505.77,5,1,5,515,11
11787,9,1,14.6,2,1,1,211,4
11788,4,1,49.56,4,1,1,411,6
11790,11,1,263.35,1,1,4,114,6
11791,5,1,72.59,4,1,2,412,7
11792,6,1,532.26,3,1,5,315,9
11795,5,1,74.28,4,1,2,412,7
11797,2,2,582.18,5,4,5,545,14
11798,6,1,181.23,3,1,3,313,7
11799,8,1,140.94,3,1,3,313,7
11801,5,1,621.23,4,1,5,415,10
11802,8,1,225.83,3,1,3,313,7
11809,3,1,217.08,5,1,3,513,9
11810,2,1,154.57,5,1,3,513,9
11811,9,1,298.55,2,1,4,214,7
11814,6,2,174.23000000000002,3,4,3,343,10
11816,6,1,402.51,3,1,4,314,8
11817,4,1,24.44,4,1,1,411,6
11818,8,1,480.65,3,1,5,315,9
11822,10,1,248.65,1,1,4,114,6
11823,3,1,62.75,5,1,2,512,8
11828,8,2,399.41999999999996,3,4,4,344,11
11829,11,1,317.21,1,1,4,114,6
11830,8,1,282.25,3,1,4,314,8
11831,6,1,76.15,3,1,2,312,6
11832,9,1,115.15,2,1,2,212,5
11835,8,2,546.75,3,4,5,345,12
11838,3,2,228.59,5,4,3,543,12
11840,8,1,24.43,3,1,1,311,5
11844,8,1,82.31,3,1,2,312,6
11846,11,1,282.76,1,1,4,114,6
11847,2,1,48.88,5,1,1,511,7
11850,6,1,135.98,3,1,3,313,7
11851,2,2,117.89,5,4,2,542,11
11860,2,1,83.26,5,1,2,512,8
11862,10,1,116.72,1,1,2,112,4
11864,6,1,458.77,3,1,5,315,9
11865,2,1,23.8,5,1,1,511,7
11866,3,1,189.42,5,1,3,513,9
11869,2,1,509.88,5,1,5,515,11
11873,8,1,467.4,3,1,5,315,9
11877,4,1,75.54,4,1,2,412,7
11878,2,1,127.56,5,1,2,512,8
11880,4,1,11.68,4,1,1,411,6
11881,6,1,42.93,3,1,1,311,5
11884,8,1,71.1,3,1,2,312,6
11886,4,1,132.63,4,1,3,413,8
11887,5,1,382.57,4,1,4,414,9
11888,4,2,265.94,4,4,4,444,12
11897,11,1,31.01,1,1,1,111,3
11899,8,2,520.96,3,4,5,345,12
11903,8,1,143.44,3,1,3,313,7
11904,6,1,318.9,3,1,4,314,8
11910,3,2,117.32,5,4,2,542,11
11912,10,1,24.74,1,1,1,111,3
11915,3,2,764.21,5,4,5,545,14
11916,8,1,74.32,3,1,2,312,6
11917,6,1,58.22,3,1,2,312,6
11919,3,2,396.45,5,4,4,544,13
11920,5,1,506.17,4,1,5,415,10
11923,5,1,84.91,4,1,2,412,7
11926,8,1,71.82,3,1,2,312,6
11927,10,2,414.61,1,4,5,145,10
11929,10,1,297.13,1,1,4,114,6
11930,10,1,290.4,1,1,4,114,6
11933,11,1,392.44,1,1,4,114,6
11934,3,1,242.25,5,1,4,514,10
11935,11,1,124.66,1,1,2,112,4
11938,11,1,116.59,1,1,2,112,4
11940,4,2,260.13,4,4,4,444,12
11942,3,2,629.44,5,4,5,545,14
11953,8,1,65.26,3,1,2,312,6
11954,5,1,191.2,4,1,3,413,8
11956,10,1,409.03,1,1,4,114,6
11958,5,1,452.11,4,1,5,415,10
11959,8,1,1158.88,3,1,5,315,9
11960,2,1,138.15,5,1,3,513,9
11964,10,1,210.07,1,1,3,113,5
11966,2,1,168.26,5,1,3,513,9
11967,6,1,284.21,3,1,4,314,8
11968,4,1,40.59,4,1,1,411,6
11972,8,2,211.26999999999998,3,4,3,343,10
11973,4,1,180.28,4,1,3,413,8
11974,3,1,464.16,5,1,5,515,11
11975,8,1,119.57,3,1,2,312,6
11978,4,2,177.19,4,4,3,443,11
11980,8,1,103.96,3,1,2,312,6
11982,5,1,44.61,4,1,1,411,6
11983,2,1,35.19,5,1,1,511,7
11984,10,1,94.04,1,1,2,112,4
11985,2,1,79.03,5,1,2,512,8
11996,5,1,197.12,4,1,3,413,8
11999,5,1,184.18,4,1,3,413,8
12001,9,1,84.11,2,1,2,212,5
12011,3,1,32.19,5,1,1,511,7
12014,8,1,286.79,3,1,4,314,8
12015,8,1,238.12,3,1,4,314,8
12021,11,1,19.38,1,1,1,111,3
12023,10,1,86.16,1,1,2,112,4
12026,8,1,151.65,3,1,3,313,7
12027,8,1,49.28,3,1,1,311,5
12030,2,1,138.07,5,1,3,513,9
12037,8,2,449.42999999999995,3,4,5,345,12
12039,2,1,613.22,5,1,5,515,11
12041,8,1,32.24,3,1,1,311,5
12042,9,1,122.69,2,1,2,212,5
12045,6,1,68.6,3,1,2,312,6
12046,9,1,131.99,2,1,3,213,6
12049,8,1,86.86,3,1,2,312,6
12052,3,2,299.62,5,4,4,544,13
12053,9,1,459.47,2,1,5,215,8
12059,8,1,653.93,3,1,5,315,9
12064,3,1,283.08,5,1,4,514,10
12065,7,1,244.27,3,1,4,314,8
12067,10,1,297.89,1,1,4,114,6
12068,11,1,72.68,1,1,2,112,4
12070,9,1,26.85,2,1,1,211,4
12072,9,1,6.01,2,1,1,211,4
12073,8,1,322.66,3,1,4,314,8
12083,5,1,132.52,4,1,3,413,8
12084,5,2,1153.3700000000001,4,4,5,445,13
12085,5,4,1351.54,4,5,5,455,14
12086,8,1,562.97,3,1,5,315,9
12089,8,1,227.19,3,1,3,313,7
12090,10,1,0.49,1,1,1,111,3
12091,8,1,247.67,3,1,4,314,8
12092,4,1,39.8,4,1,1,411,6
12093,10,1,50.89,1,1,1,111,3
12094,8,1,363.58,3,1,4,314,8
12097,8,1,76.03,3,1,2,312,6
12100,4,1,26.38,4,1,1,411,6
12102,8,1,241.08,3,1,4,314,8
12105,10,1,538.66,1,1,5,115,7
12106,4,1,43.03,4,1,1,411,6
12109,4,1,209.44,4,1,3,413,8
12110,5,2,257.78999999999996,4,4,4,444,12
12115,5,1,57.08,4,1,2,412,7
12118,3,1,110.35,5,1,2,512,8
12120,8,1,142.7,3,1,3,313,7
12123,5,2,165.82,4,4,3,443,11
12125,6,1,293.52,3,1,4,314,8
12127,5,1,521.69,4,1,5,415,10
12128,5,1,217.65,4,1,3,413,8
12130,8,1,175.05,3,1,3,313,7
12133,8,1,234.74,3,1,3,313,7
12136,11,1,94.36,1,1,2,112,4
12139,4,1,95.87,4,1,2,412,7
12140,4,1,10.31,4,1,1,411,6
12142,9,1,18.82,2,1,1,211,4
12145,9,2,217.94,2,4,3,243,9
12146,9,1,5.64,2,1,1,211,4
12152,11,1,106.93,1,1,2,112,4
12155,4,1,249.9,4,1,4,414,9
12157,5,2,1345.49,4,4,5,445,13
12161,8,1,543.81,3,1,5,315,9
12162,4,2,580.6800000000001,4,4,5,445,13
12163,3,1,287.64,5,1,4,514,10
12165,4,1,817.94,4,1,5,415,10
12166,8,2,487.64,3,4,5,345,12
12174,5,1,129.07,4,1,2,412,7
12179,10,1,13.12,1,1,1,111,3
12180,4,1,190.71,4,1,3,413,8
12181,8,1,450.05,3,1,5,315,9
12188,8,2,133.62,3,4,3,343,10
12189,9,1,238.78,2,1,4,214,7
12191,8,2,204.47,3,4,3,343,10
12193,8,1,531.13,3,1,5,315,9
12194,9,1,47.22,2,1,1,211,4
12198,6,3,485.36,3,5,5,355,13
12200,8,1,405.28,3,1,4,314,8
12202,8,3,884.87,3,5,5,355,13
12203,5,1,289.41,4,1,4,414,9
12210,2,2,1171.11,5,4,5,545,14
12214,8,1,22.61,3,1,1,311,5
12215,10,1,215.93,1,1,3,113,5
12216,5,1,235.46,4,1,3,413,8
12217,9,1,265.4,2,1,4,214,7
12220,8,1,249.22,3,1,4,314,8
12222,10,1,63.26,1,1,2,112,4
12223,3,1,57.08,5,1,2,512,8
12224,10,1,326.77,1,1,4,114,6
12225,8,1,593.77,3,1,5,315,9
12227,11,1,341.51,1,1,4,114,6
12229,8,1,165.51,3,1,3,313,7
12232,8,3,645.2,3,5,5,355,13
12236,6,1,525.42,3,1,5,315,9
12243,4,1,145.45,4,1,3,413,8
12244,5,3,500.83,4,5,5,455,14
12248,6,2,809.09,3,4,5,345,12
12253,3,1,51.6,5,1,1,511,7
12254,8,1,10.45,3,1,1,311,5
12255,11,1,127.21,1,1,2,112,4
12256,11,1,61.57,1,1,2,112,4
12257,8,1,117.88,3,1,2,312,6
12262,4,1,60.36,4,1,2,412,7
12265,8,2,500.11,3,4,5,345,12
12268,5,1,97.71,4,1,2,412,7
12272,8,1,456.78,3,1,5,315,9
12273,5,1,63.85,4,1,2,412,7
12275,8,2,258.93,3,4,4,344,11
12276,3,1,196.68,5,1,3,513,9
12279,3,1,158.03,5,1,3,513,9
12280,3,1,304.88,5,1,4,514,10
12281,8,1,184.2,3,1,3,313,7
12282,6,1,29.11,3,1,1,311,5
12284,5,2,120.96,4,4,2,442,10
12285,2,1,394.32,5,1,4,514,10
12286,4,1,15.92,4,1,1,411,6
12292,2,3,427.77,5,5,5,555,15
12293,6,1,256.01,3,1,4,314,8
12294,8,1,58.36,3,1,2,312,6
12297,4,1,74.23,4,1,2,412,7
12299,10,1,34.98,1,1,1,111,3
12300,3,1,285.23,5,1,4,514,10
12302,4,2,303.15999999999997,4,4,4,444,12
12304,5,1,8.99,4,1,1,411,6
12305,4,1,7.52,4,1,1,411,6
12307,8,1,472.41,3,1,5,315,9
12308,8,1,141.71,3,1,3,313,7
12309,8,1,212.2,3,1,3,313,7
12311,9,1,339.48,2,1,4,214,7
12313,3,1,125.55,5,1,2,512,8
12314,5,1,42.34,4,1,1,411,6
12315,10,1,170.79,1,1,3,113,5
12318,3,1,185.57,5,1,3,513,9
12319,5,1,248.05,4,1,4,414,9
12320,4,1,27.15,4,1,1,411,6
12326,3,1,139.01,5,1,3,513,9
12327,5,1,93.76,4,1,2,412,7
12328,4,1,82.31,4,1,2,412,7
12332,3,1,197.68,5,1,3,513,9
12334,6,1,93.86,3,1,2,312,6
12335,8,1,105.55,3,1,2,312,6
12336,8,1,65.99,3,1,2,312,6
12341,2,1,105.25,5,1,2,512,8
12343,3,2,669.87,5,4,5,545,14
12344,8,1,60.32,3,1,2,312,6
12345,2,1,77.92,5,1,2,512,8
12346,8,2,354.4,3,4,4,344,11
12347,3,1,195.49,5,1,3,513,9
12351,9,1,188.17,2,1,3,213,6
12354,4,2,483.24,4,4,5,445,13
12362,6,1,166.61,3,1,3,313,7
12363,8,1,90.99,3,1,2,312,6
12364,2,1,300.05,5,1,4,514,10
12370,6,2,448.8,3,4,5,345,12
12372,7,1,77.1,3,1,2,312,6
12379,10,1,81.46,1,1,2,112,4
12380,8,1,362.39,3,1,4,314,8
12382,6,1,318.39,3,1,4,314,8
12386,6,1,124.74,3,1,2,312,6
12391,3,1,6.95,5,1,1,511,7
12392,4,2,578.2,4,4,5,445,13
12393,3,2,580.75,5,4,5,545,14
12395,3,1,60.69,5,1,2,512,8
12399,10,1,2.55,1,1,1,111,3
12401,8,1,151.25,3,1,3,313,7
12402,8,1,70.02,3,1,2,312,6
12405,8,3,426.43,3,5,5,355,13
12406,10,2,261.88,1,4,4,144,9
12408,8,1,163.77,3,1,3,313,7
12409,8,1,287.56,3,1,4,314,8
12411,9,1,353.38,2,1,4,214,7
12412,8,1,92.92,3,1,2,312,6
12413,4,1,201.88,4,1,3,413,8
12415,8,1,91.62,3,1,2,312,6
12418,3,2,216.51,5,4,3,543,12
12419,8,1,45.92,3,1,1,311,5
12422,9,1,26.74,2,1,1,211,4
12423,4,1,9.58,4,1,1,411,6
12429,3,1,178.75,5,1,3,513,9
12432,6,1,212.54,3,1,3,313,7
12433,5,2,159.79000000000002,4,4,3,443,11
12434,8,2,231.32,3,4,3,343,10
12436,6,1,195.87,3,1,3,313,7
12444,6,1,0.52,3,1,1,311,5
12445,10,1,73.24,1,1,2,112,4
12448,8,1,221.6,3,1,3,313,7
12451,8,1,301.03,3,1,4,314,8
12452,3,1,309.9,5,1,4,514,10
12454,8,1,763.61,3,1,5,315,9
12456,8,1,199.61,3,1,3,313,7
12458,6,2,246.74,3,4,4,344,11
12460,5,2,333.56,4,4,4,444,12
12464,8,1,158.02,3,1,3,313,7
12466,4,1,13.46,4,1,1,411,6
12469,8,2,321.65,3,4,4,344,11
12473,3,1,98.8,5,1,2,512,8
12476,6,2,589.75,3,4,5,345,12
12479,8,1,355.34,3,1,4,314,8
12481,4,1,80.65,4,1,2,412,7
12482,3,1,38.07,5,1,1,511,7
12483,8,1,268.0,3,1,4,314,8
12484,3,1,38.92,5,1,1,511,7
12486,10,1,131.42,1,1,3,113,5
12487,10,1,246.65,1,1,4,114,6
12489,5,2,460.89,4,4,5,445,13
12492,4,1,84.75,4,1,2,412,7
12493,2,1,8.55,5,1,1,511,7
12494,3,2,187.64,5,4,3,543,12
12495,3,1,177.84,5,1,3,513,9
12496,11,1,194.72,1,1,3,113,5
12498,11,1,79.58,1,1,2,112,4
12499,11,1,184.06,1,1,3,113,5
12500,5,1,200.72,4,1,3,413,8
12501,8,1,114.53,3,1,2,312,6
12502,8,1,162.44,3,1,3,313,7
12503,3,1,9.39,5,1,1,511,7
12507,8,1,71.41,3,1,2,312,6
12508,8,2,540.9300000000001,3,4,5,345,12
12514,5,2,972.0600000000001,4,4,5,445,13
12515,8,1,315.97,3,1,4,314,8
12517,10,1,83.75,1,1,2,112,4
12518,11,1,18.54,1,1,1,111,3
12520,8,2,506.21000000000004,3,4,5,345,12
12522,5,2,107.31,4,4,2,442,10
12524,4,2,125.56,4,4,2,442,10
12525,4,2,305.98,4,4,4,444,12
12529,6,2,367.0,3,4,4,344,11
12530,4,1,204.13,4,1,3,413,8
12532,2,2,662.0699999999999,5,4,5,545,14
12533,2,1,5.91,5,1,1,511,7
12536,5,1,259.06,4,1,4,414,9
12537,8,1,297.71,3,1,4,314,8
12542,8,2,839.8,3,4,5,345,12
12543,8,1,152.96,3,1,3,313,7
12544,11,1,296.14,1,1,4,114,6
12548,9,1,246.34,2,1,4,214,7
12550,6,1,441.72,3,1,5,315,9
12552,8,1,180.65,3,1,3,313,7
12553,9,1,186.38,2,1,3,213,6
12555,6,1,291.9,3,1,4,314,8
12556,4,1,59.42,4,1,2,412,7
12558,10,1,171.67,1,1,3,113,5
12561,2,1,444.97,5,1,5,515,11
12565,9,2,506.01,2,4,5,245,11
12568,10,2,465.72999999999996,1,4,5,145,10
12572,5,1,103.92,4,1,2,412,7
12573,4,2,147.94,4,4,3,443,11
12574,6,2,702.34,3,4,5,345,12
12588,4,1,107.04,4,1,2,412,7
12591,6,1,235.64,3,1,4,314,8
12594,8,2,252.22,3,4,4,344,11
12595,6,2,95.10000000000001,3,4,2,342,9
12597,2,1,98.73,5,1,2,512,8
12600,9,1,26.99,2,1,1,211,4
12603,11,1,277.03,1,1,4,114,6
12604,8,1,33.56,3,1,1,311,5
12606,8,1,188.99,3,1,3,313,7
12607,8,1,424.73,3,1,5,315,9
12612,6,1,61.24,3,1,2,312,6
12613,11,1,964.13,1,1,5,115,7
12617,5,1,598.69,4,1,5,415,10
12619,6,2,274.24,3,4,4,344,11
12622,11,1,236.15,1,1,4,114,6
12626,8,1,62.75,3,1,2,312,6
12628,10,1,74.13,1,1,2,112,4
12630,11,1,46.11,1,1,1,111,3
12631,2,2,210.43,5,4,3,543,12
12632,10,1,69.68,1,1,2,112,4
12633,3,1,258.21,5,1,4,514,10
12635,9,3,242.12,2,5,4,254,11
12636,2,1,219.07,5,1,3,513,9
12638,8,1,64.57,3,1,2,312,6
12641,8,1,175.48,3,1,3,313,7
12645,6,1,12.11,3,1,1,311,5
12646,6,3,359.04,3,5,4,354,12
12647,5,1,176.61,4,1,3,413,8
12649,8,1,51.48,3,1,1,311,5
12654,3,1,477.12,5,1,5,515,11
12655,5,1,26.39,4,1,1,411,6
12657,8,1,54.41,3,1,1,311,5
12664,5,1,173.54,4,1,3,413,8
12665,2,2,1094.6100000000001,5,4,5,545,14
12669,9,1,33.26,2,1,1,211,4
12670,3,2,207.48000000000002,5,4,3,543,12
12673,3,2,257.63,5,4,4,544,13
12677,8,1,61.09,3,1,2,312,6
12679,3,1,83.34,5,1,2,512,8
12681,11,1,230.1,1,1,3,113,5
12682,5,1,264.06,4,1,4,414,9
12683,11,1,142.15,1,1,3,113,5
12686,2,1,116.5,5,1,2,512,8
12687,8,1,232.07,3,1,3,313,7
12690,8,1,984.79,3,1,5,315,9
12691,3,2,172.37,5,4,3,543,12
12692,8,1,12.8,3,1,1,311,5
12694,5,2,359.84000000000003,4,4,4,444,12
12695,2,1,184.88,5,1,3,513,9
12697,8,2,264.0,3,4,4,344,11
12699,6,2,1442.87,3,4,5,345,12
12701,8,1,229.15,3,1,3,313,7
12702,6,1,2.68,3,1,1,311,5
12708,6,1,95.04,3,1,2,312,6
12709,8,1,41.15,3,1,1,311,5
12710,6,1,12.74,3,1,1,311,5
12713,9,1,201.1,2,1,3,213,6
12714,6,1,150.42,3,1,3,313,7
12715,8,1,179.18,3,1,3,313,7
12717,11,1,555.42,1,1,5,115,7
12718,8,1,112.53,3,1,2,312,6
12723,5,1,671.84,4,1,5,415,10
12725,3,1,584.54,5,1,5,515,11
12729,9,1,166.29,2,1,3,213,6
12731,9,1,152.72,2,1,3,213,6
12733,8,1,90.41,3,1,2,312,6
12735,2,1,152.46,5,1,3,513,9
12737,8,2,122.13,3,4,2,342,9
12739,4,1,250.41,4,1,4,414,9
12740,3,1,144.82,5,1,3,513,9
12745,2,1,233.31,5,1,3,513,9
12747,3,1,181.12,5,1,3,513,9
12748,8,1,235.98,3,1,4,314,8
12749,10,1,82.88,1,1,2,112,4
12751,11,1,387.26,1,1,4,114,6
12752,8,1,163.99,3,1,3,313,7
12754,2,1,7.93,5,1,1,511,7
12755,10,2,368.75,1,4,4,144,9
12756,4,1,379.6,4,1,4,414,9
12759,4,2,1134.46,4,4,5,445,13
12760,3,1,101.9,5,1,2,512,8
12761,8,1,160.12,3,1,3,313,7
12762,5,2,220.69,4,4,3,443,11
12764,11,1,819.01,1,1,5,115,7
12768,8,1,212.89,3,1,3,313,7
12773,5,2,515.7,4,4,5,445,13
12778,10,1,90.9,1,1,2,112,4
12781,2,2,217.28,5,4,3,543,12
12785,4,1,51.23,4,1,1,411,6
12788,9,1,413.74,2,1,4,214,7
12789,9,1,124.41,2,1,2,212,5
12791,8,1,231.8,3,1,3,313,7
12792,3,1,3.46,5,1,1,511,7
12795,10,1,187.46,1,1,3,113,5
12796,8,2,285.03999999999996,3,4,4,344,11
12797,9,1,223.72,2,1,3,213,6
12798,6,1,109.0,3,1,2,312,6
12801,8,2,1004.47,3,4,5,345,12
12803,2,3,561.52,5,5,5,555,15
12807,3,2,126.04,5,4,2,542,11
12808,11,1,87.43,1,1,2,112,4
12809,5,2,507.54999999999995,4,4,5,445,13
12819,10,1,395.75,1,1,4,114,6
12820,4,1,20.96,4,1,1,411,6
12826,6,1,253.92,3,1,4,314,8
12827,9,1,121.08,2,1,2,212,5
12828,3,1,358.57,5,1,4,514,10
12829,7,1,91.09,3,1,2,312,6
12830,5,2,432.72,4,4,5,445,13
12831,3,1,174.62,5,1,3,513,9
12832,5,2,504.5,4,4,5,445,13
12833,8,1,612.03,3,1,5,315,9
12835,3,2,638.74,5,4,5,545,14
12836,8,1,164.61,3,1,3,313,7
12839,6,1,16.95,3,1,1,311,5
12842,3,2,515.14,5,4,5,545,14
12844,6,1,73.65,3,1,2,312,6
12849,9,1,190.23,2,1,3,213,6
12850,11,1,95.92,1,1,2,112,4
12852,5,1,172.25,4,1,3,413,8
12855,11,1,181.8,1,1,3,113,5
12856,8,1,343.07,3,1,4,314,8
12858,4,1,125.08,4,1,2,412,7
12859,9,2,300.51,2,4,4,244,10
12865,4,1,336.9,4,1,4,414,9
12867,9,1,714.34,2,1,5,215,8
12870,8,1,65.49,3,1,2,312,6
12871,2,2,91.29,5,4,2,542,11
12872,9,2,106.73,2,4,2,242,8
12873,8,2,634.53,3,4,5,345,12
12875,8,1,618.14,3,1,5,315,9
12876,8,1,49.32,3,1,1,311,5
12878,2,2,725.18,5,4,5,545,14
12879,6,1,196.15,3,1,3,313,7
12883,3,1,192.83,5,1,3,513,9
12884,10,2,543.46,1,4,5,145,10
12888,11,1,93.63,1,1,2,112,4
12891,3,1,18.8,5,1,1,511,7
12901,10,1,165.42,1,1,3,113,5
12903,6,2,127.46000000000001,3,4,2,342,9
12904,8,1,171.84,3,1,3,313,7
12907,5,2,485.83,4,4,5,445,13
12908,3,1,153.04,5,1,3,513,9
12916,5,1,304.39,4,1,4,414,9
12920,8,1,79.72,3,1,2,312,6
12922,5,1,155.31,4,1,3,413,8
12923,4,2,146.94,4,4,3,443,11
12926,10,1,37.77,1,1,1,111,3
12928,4,2,310.86,4,4,4,444,12
12929,8,1,612.44,3,1,5,315,9
12930,8,1,134.95,3,1,3,313,7
12932,2,1,242.01,5,1,4,514,10
12934,9,1,161.07,2,1,3,213,6
12937,4,2,242.25,4,4,4,444,12
12938,3,2,717.89,5,4,5,545,14
12940,10,1,290.98,1,1,4,114,6
12941,10,2,446.57,1,4,5,145,10
12944,8,1,138.12,3,1,3,313,7
12946,3,2,41.05,5,4,1,541,10
12948,8,1,152.76,3,1,3,313,7
12951,8,4,968.87,3,5,5,355,13
12958,8,1,791.69,3,1,5,315,9
12961,8,1,244.36,3,1,4,314,8
12963,8,1,112.76,3,1,2,312,6
12966,3,1,608.31,5,1,5,515,11
12974,9,1,107.07,2,1,2,212,5
12980,6,2,192.68,3,4,3,343,10
12983,4,2,411.19,4,4,4,444,12
12985,2,2,250.99,5,4,4,544,13
12990,7,1,122.15,3,1,2,312,6
12992,8,1,229.31,3,1,3,313,7
12994,3,1,47.92,5,1,1,511,7
12995,8,1,30.21,3,1,1,311,5
12998,8,1,60.07,3,1,2,312,6
12999,6,1,74.75,3,1,2,312,6
13002,9,1,804.53,2,1,5,215,8
13003,10,1,208.72,1,1,3,113,5
13010,5,1,283.9,4,1,4,414,9
13014,5,1,496.22,4,1,5,415,10
13019,5,1,414.12,4,1,4,414,9
13020,11,1,13.78,1,1,1,111,3
13024,3,2,160.73,5,4,3,543,12
13025,8,1,302.48,3,1,4,314,8
13026,11,1,268.39,1,1,4,114,6
13027,4,2,215.31,4,4,3,443,11
13028,4,1,608.06,4,1,5,415,10
13030,8,1,177.81,3,1,3,313,7
13031,11,1,268.65,1,1,4,114,6
13034,8,1,9.09,3,1,1,311,5
13036,2,2,591.99,5,4,5,545,14
13037,2,1,399.44,5,1,4,514,10
13039,5,1,18.54,4,1,1,411,6
13040,2,1,71.54,5,1,2,512,8
13047,4,2,212.03,4,4,3,443,11
13048,11,1,230.05,1,1,3,113,5
13049,6,1,326.26,3,1,4,314,8
13051,4,1,112.08,4,1,2,412,7
13054,8,1,306.52,3,1,4,314,8
13055,2,2,415.88,5,4,5,545,14
13058,6,1,17.19,3,1,1,311,5
13064,2,1,327.74,5,1,4,514,10
13065,8,1,237.45,3,1,4,314,8
13070,3,1,49.64,5,1,1,511,7
13072,9,1,224.36,2,1,3,213,6
13073,2,1,30.28,5,1,1,511,7
13077,10,1,64.3,1,1,2,112,4
13085,8,1,172.42,3,1,3,313,7
13087,8,1,424.65,3,1,5,315,9
13088,8,1,204.9,3,1,3,313,7
13089,2,2,193.78,5,4,3,543,12
13093,8,1,367.44,3,1,4,314,8
13096,8,1,209.83,3,1,3,313,7
13100,4,1,37.6,4,1,1,411,6
13101,8,1,795.43,3,1,5,315,9
13104,8,2,805.88,3,4,5,345,12
13106,3,1,365.53,5,1,4,514,10
13110,6,1,208.96,3,1,3,313,7
13113,8,2,118.54,3,4,2,342,9
13114,4,1,46.73,4,1,1,411,6
13115,6,1,162.11,3,1,3,313,7
13116,6,1,258.47,3,1,4,314,8
13117,7,1,513.34,3,1,5,315,9
13118,6,1,177.21,3,1,3,313,7
13122,9,1,247.9,2,1,4,214,7
13127,9,1,104.36,2,1,2,212,5
13128,5,3,511.74,4,5,5,455,14
13131,11,1,242.7,1,1,4,114,6
13132,2,1,718.41,5,1,5,515,11
13134,9,1,123.32,2,1,2,212,5
13136,10,2,283.76,1,4,4,144,9
13137,8,2,395.07,3,4,4,344,11
13140,8,1,103.51,3,1,2,312,6
13146,2,1,89.92,5,1,2,512,8
13150,8,1,428.17,3,1,5,315,9
13151,9,1,163.74,2,1,3,213,6
13155,8,1,228.64,3,1,3,313,7
13161,8,1,128.23,3,1,2,312,6
13163,5,1,59.03,4,1,2,412,7
13164,8,1,49.76,3,1,1,311,5
13169,8,1,97.13,3,1,2,312,6
13170,10,1,339.52,1,1,4,114,6
13171,11,1,58.38,1,1,2,112,4
13173,8,2,548.46,3,4,5,345,12
13175,11,1,476.24,1,1,5,115,7
13176,8,1,71.62,3,1,2,312,6
13177,3,2,469.68,5,4,5,545,14
13179,6,1,236.65,3,1,4,314,8
13183,3,1,12.57,5,1,1,511,7
13184,2,1,78.2,5,1,2,512,8
13186,9,1,90.09,2,1,2,212,5
13187,10,1,14.4,1,1,1,111,3
13191,8,1,193.77,3,1,3,313,7
13196,3,3,370.0,5,5,4,554,14
13197,4,1,30.0,4,1,1,411,6
13198,9,1,222.71,2,1,3,213,6
13199,3,2,292.77,5,4,4,544,13
13200,4,1,375.06,4,1,4,414,9
13202,8,1,254.97,3,1,4,314,8
13206,8,1,21.28,3,1,1,311,5
13209,2,1,50.77,5,1,1,511,7
13211,2,2,434.19,5,4,5,545,14
13212,2,1,606.19,5,1,5,515,11
13213,8,1,313.67,3,1,4,314,8
13215,5,2,257.32,4,4,4,444,12
13216,11,1,259.31,1,1,4,114,6
13217,8,1,275.24,3,1,4,314,8
13221,8,2,754.82,3,4,5,345,12
13222,3,1,179.2,5,1,3,513,9
13224,3,1,58.05,5,1,2,512,8
13225,3,1,173.65,5,1,3,513,9
13226,3,1,481.71,5,1,5,515,11
13234,11,1,45.85,1,1,1,111,3
